symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
XRPUSDT,1769904000001,2026-02-01 00:00:00,2026-02-01 09:00:00,-0.00014917,
XRPUSDT,1769932800004,2026-02-01 08:00:00,2026-02-01 17:00:00,-0.00004784,
XRPUSDT,1769961600000,2026-02-01 16:00:00,2026-02-02 01:00:00,0.00006109,
XRPUSDT,1769990400000,2026-02-02 00:00:00,2026-02-02 09:00:00,-0.00003803,
XRPUSDT,1770019200014,2026-02-02 08:00:00,2026-02-02 17:00:00,0.00004967,
XRPUSDT,1770048000000,2026-02-02 16:00:00,2026-02-03 01:00:00,-0.00001124,
XRPUSDT,1770076800000,2026-02-03 00:00:00,2026-02-03 09:00:00,-0.00001741,
XRPUSDT,1770105600007,2026-02-03 08:00:00,2026-02-03 17:00:00,-0.00005456,
XRPUSDT,1770134400000,2026-02-03 16:00:00,2026-02-04 01:00:00,-0.0000365,
XRPUSDT,1770163200002,2026-02-04 00:00:00,2026-02-04 09:00:00,0.00006105,
XRPUSDT,1770192000007,2026-02-04 08:00:00,2026-02-04 17:00:00,0.00004654,
XRPUSDT,1770220800000,2026-02-04 16:00:00,2026-02-05 01:00:00,-0.00002569,
XRPUSDT,1770249600011,2026-02-05 00:00:00,2026-02-05 09:00:00,-0.0000843,
XRPUSDT,1770278400000,2026-02-05 08:00:00,2026-02-05 17:00:00,0.00007951,
XRPUSDT,1770307200007,2026-02-05 16:00:00,2026-02-06 01:00:00,-0.0000375,
XRPUSDT,1770336000000,2026-02-06 00:00:00,2026-02-06 09:00:00,-0.00014808,
XRPUSDT,1770364800001,2026-02-06 08:00:00,2026-02-06 17:00:00,-0.00033516,
XRPUSDT,1770393600000,2026-02-06 16:00:00,2026-02-07 01:00:00,-0.00044229,
XRPUSDT,1770422400003,2026-02-07 00:00:00,2026-02-07 09:00:00,-0.00014133,
XRPUSDT,1770451200000,2026-02-07 08:00:00,2026-02-07 17:00:00,-0.00005299,
XRPUSDT,1770480000010,2026-02-07 16:00:00,2026-02-08 01:00:00,0.00001112,
XRPUSDT,1770508800003,2026-02-08 00:00:00,2026-02-08 09:00:00,-0.0000623,
XRPUSDT,1770537600000,2026-02-08 08:00:00,2026-02-08 17:00:00,-0.00008736,
XRPUSDT,1770566400000,2026-02-08 16:00:00,2026-02-09 01:00:00,-0.00023346,
XRPUSDT,1770595200002,2026-02-09 00:00:00,2026-02-09 09:00:00,-0.00011388,
XRPUSDT,1770624000001,2026-02-09 08:00:00,2026-02-09 17:00:00,-0.00009458,
XRPUSDT,1770652800007,2026-02-09 16:00:00,2026-02-10 01:00:00,-0.00001156,
XRPUSDT,1770681600000,2026-02-10 00:00:00,2026-02-10 09:00:00,-0.00009454,
XRPUSDT,1770710400007,2026-02-10 08:00:00,2026-02-10 17:00:00,-0.00002408,
XRPUSDT,1770739200000,2026-02-10 16:00:00,2026-02-11 01:00:00,-0.00025661,
XRPUSDT,1770768000000,2026-02-11 00:00:00,2026-02-11 09:00:00,-0.00016053,
XRPUSDT,1770796800006,2026-02-11 08:00:00,2026-02-11 17:00:00,-0.00006033,
XRPUSDT,1770825600000,2026-02-11 16:00:00,2026-02-12 01:00:00,-0.00003453,
XRPUSDT,1770854400000,2026-02-12 00:00:00,2026-02-12 09:00:00,0.00002632,
XRPUSDT,1770883200001,2026-02-12 08:00:00,2026-02-12 17:00:00,-0.00000252,
XRPUSDT,1770912000001,2026-02-12 16:00:00,2026-02-13 01:00:00,-0.00007909,
XRPUSDT,1770940800007,2026-02-13 00:00:00,2026-02-13 09:00:00,-0.00008639,
XRPUSDT,1770969600003,2026-02-13 08:00:00,2026-02-13 17:00:00,-0.00000861,
XRPUSDT,1770998400005,2026-02-13 16:00:00,2026-02-14 01:00:00,-0.00000615,
XRPUSDT,1771027200002,2026-02-14 00:00:00,2026-02-14 09:00:00,-0.00000351,
XRPUSDT,1771056000004,2026-02-14 08:00:00,2026-02-14 17:00:00,-0.00003223,
XRPUSDT,1771084800002,2026-02-14 16:00:00,2026-02-15 01:00:00,-0.00011636,
XRPUSDT,1771113600000,2026-02-15 00:00:00,2026-02-15 09:00:00,-0.00015613,
XRPUSDT,1771142400002,2026-02-15 08:00:00,2026-02-15 17:00:00,-0.00017162,
XRPUSDT,1771171200000,2026-02-15 16:00:00,2026-02-16 01:00:00,0.00003244,
XRPUSDT,1771200000001,2026-02-16 00:00:00,2026-02-16 09:00:00,-0.00010395,
XRPUSDT,1771228800003,2026-02-16 08:00:00,2026-02-16 17:00:00,-0.00013289,
XRPUSDT,1771257600000,2026-02-16 16:00:00,2026-02-17 01:00:00,-0.00017467,
XRPUSDT,1771286400008,2026-02-17 00:00:00,2026-02-17 09:00:00,-0.00003147,
XRPUSDT,1771315200001,2026-02-17 08:00:00,2026-02-17 17:00:00,-0.00016961,
XRPUSDT,1771344000002,2026-02-17 16:00:00,2026-02-18 01:00:00,0.00001898,
XRPUSDT,1771372800000,2026-02-18 00:00:00,2026-02-18 09:00:00,0.00000078,
XRPUSDT,1771401600000,2026-02-18 08:00:00,2026-02-18 17:00:00,0.0000225,
XRPUSDT,1771430400011,2026-02-18 16:00:00,2026-02-19 01:00:00,-0.00006561,
XRPUSDT,1771459200013,2026-02-19 00:00:00,2026-02-19 09:00:00,-0.00002326,
XRPUSDT,1771488000000,2026-02-19 08:00:00,2026-02-19 17:00:00,-0.00004123,
XRPUSDT,1771516800003,2026-02-19 16:00:00,2026-02-20 01:00:00,0.00005176,
XRPUSDT,1771545600000,2026-02-20 00:00:00,2026-02-20 09:00:00,0.00002745,
XRPUSDT,1771574400000,2026-02-20 08:00:00,2026-02-20 17:00:00,-0.00006986,
XRPUSDT,1771603200000,2026-02-20 16:00:00,2026-02-21 01:00:00,-0.0000759,
XRPUSDT,1771632000004,2026-02-21 00:00:00,2026-02-21 09:00:00,0.00004577,
XRPUSDT,1771660800000,2026-02-21 08:00:00,2026-02-21 17:00:00,0.00001049,
XRPUSDT,1771689600005,2026-02-21 16:00:00,2026-02-22 01:00:00,-0.00002963,
XRPUSDT,1771718400001,2026-02-22 00:00:00,2026-02-22 09:00:00,-0.00005915,
